mse,rmse,mae,mape
3226.3826227457175,56.801255468041525,50.61256932913103,0.0321582648901112
328681.86499276594,573.3078274302261,509.7127554475687,0.29504264137306496
7111.137326183291,84.32755970727062,73.52583876287396,0.04534024911888619
24278.010388510087,155.81402500580649,130.10741333875518,0.0945874735634537
60279.40477504432,245.5186444550481,228.64102270498358,0.11602225569025681
9952.604051294908,99.76273879207059,83.68191674112352,0.05537245428870653
3562.0370100885248,59.68280330286543,44.98503170451833,0.026500291904821303
95181.09257703427,308.5143312344408,281.18673348898733,0.1755135336842391
50830.4809296773,225.45616188003666,207.66074394345847,0.1236579780700676
